strain, stress out MPa, stress in MPa, strain rate 1/s
0.10495,888.45,889.14,1496.4,0.00096797,-0.00055839,0.00040926
0.1055,889.28,889.43,1490.7,0.00096632,-0.00055639,0.00040986
0.10604,890.1,889.42,1484.3,0.00096435,-0.0005542,0.00041046
0.10659,890.84,889.43,1477,0.00096203,-0.00055165,0.00041103
0.10713,891.45,889.74,1468.7,0.00095938,-0.00054864,0.00041154
0.10767,891.97,890.49,1459.4,0.0009564,-0.00054509,0.00041199
0.1082,892.42,891.7,1448.8,0.00095307,-0.00054097,0.00041243
0.10873,892.89,893.25,1436.9,0.00094931,-0.00053629,0.00041286
0.10926,893.39,894.95,1423.6,0.00094507,-0.00053104,0.00041331
0.10978,893.94,896.61,1408.8,0.00094024,-0.00052523,0.00041378
0.1103,894.47,898.12,1392.2,0.00093477,-0.00051884,0.00041424
0.11081,894.92,899.48,1374,0.00092861,-0.00051184,0.00041466
0.11131,895.21,900.76,1354.2,0.00092179,-0.00050422,0.000415
0.1118,895.32,902.09,1332.9,0.00091437,-0.00049597,0.00041526
0.11229,895.28,903.58,1310.3,0.00090645,-0.00048716,0.00041544
0.11277,895.18,905.24,1286.4,0.00089812,-0.00047786,0.00041559
0.11324,895.16,906.99,1261.6,0.00088946,-0.00046819,0.00041578
0.1137,895.34,908.62,1236,0.0008805,-0.00045828,0.00041606
0.11416,895.8,909.87,1209.6,0.00087124,-0.00044824,0.00041646
0.1146,896.52,910.51,1182.5,0.00086163,-0.00043815,0.00041698
0.11503,897.44,910.37,1154.8,0.00085165,-0.00042805,0.00041759
0.11545,898.41,909.45,1126.4,0.00084125,-0.0004179,0.00041821
0.11587,899.29,907.89,1097.5,0.00083047,-0.00040767,0.00041879
0.11627,899.96,905.97,1068.1,0.00081935,-0.00039728,0.00041928
0.11666,900.41,903.98,1038.1,0.00080799,-0.00038668,0.00041965
0.11704,900.7,902.21,1007.8,0.0007965,-0.00037585,0.00041995
0.1174,900.95,900.84,977.2,0.00078495,-0.00036479,0.00042022
0.11776,901.29,899.91,946.25,0.00077341,-0.00035353,0.00042052
0.11811,901.8,899.32,915.02,0.00076188,-0.00034213,0.00042091
0.11844,902.47,898.9,883.48,0.00075031,-0.00033061,0.00042136
0.11876,903.17,898.49,851.63,0.00073862,-0.00031898,0.00042182
0.11907,903.7,897.97,819.45,0.00072674,-0.00030722,0.0004222
0.11937,903.86,897.35,786.91,0.00071461,-0.00029525,0.0004224
0.11966,903.47,896.72,753.99,0.00070221,-0.00028302,0.00042234
0.11993,902.52,896.28,720.66,0.00068956,-0.00027046,0.00042201
0.1202,901.1,896.2,686.89,0.00067671,-0.00025754,0.00042146
0.12044,899.48,896.61,652.66,0.00066376,-0.00024429,0.00042081
0.12068,897.99,897.49,618,0.00065078,-0.0002308,0.00042021
0.1209,896.91,898.67,583.02,0.00063784,-0.00021721,0.0004198
0.12112,896.43,899.88,547.91,0.00062499,-0.00020371,0.00041966
0.12131,896.54,900.77,513.01,0.00061228,-0.0001905,0.00041979
0.1215,897.03,901.02,478.72,0.00059973,-0.00017776,0.0004201
0.12167,897.57,900.43,445.51,0.0005874,-0.00016563,0.00042043
0.12183,897.76,898.97,413.8,0.00057533,-0.00015418,0.00042058
0.12198,897.27,896.77,383.9,0.0005636,-0.00014341,0.00042042
0.12212,895.94,894.15,355.89,0.00055228,-0.00013327,0.00041985
0.12224,893.84,891.48,329.68,0.00054143,-0.00012361,0.00041892
0.12236,891.24,889.14,304.93,0.00053108,-0.00011431,0.00041775
0.12247,888.53,887.39,281.15,0.00052121,-0.00010521,0.00041653
0.12257,886.15,886.37,257.86,0.00051176,-9.6201e-05,0.00041545
0.12266,884.42,886.03,234.63,0.00050264,-8.7205e-05,0.00041468
0.12275,883.48,886.17,211.25,0.00049376,-7.8223e-05,0.00041428
0.12282,883.25,886.5,187.71,0.00048503,-6.9306e-05,0.0004142
0.12289,883.44,886.69,164.25,0.00047639,-6.0548e-05,0.00041431
0.12294,883.63,886.49,141.25,0.00046782,-5.2054e-05,0.00041443
0.12299,883.43,885.74,119.09,0.00045935,-4.3912e-05,0.00041435
0.12303,882.5,884.4,98.07,0.00045099,-3.6161e-05,0.00041393
0.12307,880.7,882.59,78.293,0.00044277,-2.8782e-05,0.0004131
0.12309,878.04,880.46,59.637,0.00043469,-2.1692e-05,0.00041186
0.12311,874.67,878.21,41.795,0.00042672,-1.4771e-05,0.00041029
0.12312,870.81,875.94,24.37,0.00041879,-7.8934e-06,0.00040849
0.12313,866.64,873.66,7.0001,0.00041079,-9.6731e-07,0.00040654
0.12313,862.25,871.2,-10.531,0.00040264,6.0313e-06,0.00040447
0.12312,857.58,868.27,-28.225,0.00039425,1.3043e-05,0.00040228
0.12311,852.48,864.47,-45.868,0.00038557,1.9933e-05,0.00039988
0.12309,846.72,859.38,-63.098,0.00037659,2.6521e-05,0.00039717
0.12306,840.1,852.67,-79.516,0.00036732,3.2631e-05,0.00039406
0.12303,832.47,844.18,-94.808,0.00035782,3.8134e-05,0.00039047
0.12299,823.83,833.93,-108.83,0.00034814,4.2993e-05,0.0003864
0.12295,814.27,822.2,-121.66,0.00033834,4.7273e-05,0.0003819
0.1229,803.98,809.41,-133.54,0.00032848,5.1123e-05,0.00037705
0.12285,793.17,796.1,-144.79,0.0003186,5.4735e-05,0.00037196
0.12279,782.04,782.76,-155.7,0.00030877,5.8288e-05,0.00036672
0.12273,770.71,769.74,-166.43,0.00029904,6.1896e-05,0.00036139
0.12267,759.24,757.2,-176.95,0.00028946,6.5573e-05,0.00035599
0.1226,747.6,745.1,-187.05,0.0002801,6.9233e-05,0.00035051
0.12253,735.72,733.2,-196.4,0.00027101,7.2719e-05,0.00034491
0.12245,723.55,721.2,-204.7,0.00026222,7.5859e-05,0.00033918
0.12238,711.06,708.84,-211.75,0.00025374,7.8522e-05,0.0003333
0.1223,698.27,696,-217.54,0.00024555,8.0668e-05,0.00032728
0.12221,685.25,682.74,-222.23,0.00023761,8.2363e-05,0.00032115
0.12213,672.08,669.28,-226.13,0.00022989,8.3755e-05,0.00031495
0.12205,658.85,655.96,-229.6,0.00022234,8.5027e-05,0.00030873
0.12196,645.64,643.06,-232.89,0.00021497,8.6328e-05,0.00030251
0.12187,632.48,630.75,-236.08,0.00020779,8.7718e-05,0.00029632
0.12178,619.41,618.98,-239.05,0.00020084,8.9133e-05,0.00029017
0.12169,606.42,607.48,-241.52,0.00019415,9.0399e-05,0.00028406
0.1216,593.54,595.83,-243.11,0.00018779,9.128e-05,0.000278
0.12151,580.79,583.6,-243.49,0.00018177,9.1546e-05,0.000272
0.12142,568.2,570.5,-242.49,0.00017611,9.1052e-05,0.00026608
0.12133,555.82,556.51,-240.11,0.0001708,8.9787e-05,0.00026026
0.12124,543.67,541.89,-236.56,0.00016583,8.7882e-05,0.00025455
0.12116,531.79,527.16,-232.15,0.00016123,8.5574e-05,0.00024897
0.12107,520.18,512.99,-227.22,0.00015701,8.3133e-05,0.00024351
0.12099,508.86,499.97,-221.98,0.00015325,8.0779e-05,0.00023819
0.12091,497.86,488.45,-216.5,0.00015001,7.8612e-05,0.00023302
0.12083,487.22,478.5,-210.63,0.00014736,7.6583e-05,0.00022803
0.12075,477.03,469.8,-204.16,0.00014534,7.4516e-05,0.00022324
0.12067,467.37,461.84,-196.82,0.00014394,7.2176e-05,0.0002187
0.1206,458.31,454.04,-188.49,0.00014309,6.9359e-05,0.00021445
0.12053,449.9,445.96,-179.23,0.00014267,6.5979e-05,0.0002105
0.12047,442.12,437.46,-169.34,0.00014254,6.2121e-05,0.00020684
0.12041,434.87,428.76,-159.3,0.00014255,5.8035e-05,0.00020344
0.12035,428.03,420.37,-149.68,0.00014256,5.4081e-05,0.00020023
0.1203,421.45,412.91,-141,0.00014251,5.0633e-05,0.00019714
